episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1390,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1391,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1392,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1393,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1394,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1395,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1396,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1397,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1398,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1399,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1400,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1401,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1402,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1403,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1404,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1405,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1406,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1407,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1408,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1409,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1410,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.93
1411,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.03,4.94
1412,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.03,4.91
1413,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1414,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.04,4.92
1415,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.04,4.89
1416,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1417,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1418,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1419,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1420,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1421,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1422,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1423,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1424,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1425,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1426,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1427,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1428,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.04,4.92
1429,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.04,4.89
1430,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1431,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1432,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1433,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1434,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1435,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1436,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1437,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1438,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1439,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1440,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1441,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.04,4.89
1442,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1443,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1444,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1445,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1446,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1447,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1448,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.91
1449,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.03,4.88
1450,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1451,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1452,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1453,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1454,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1455,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1456,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1457,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1458,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1459,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1460,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1461,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1462,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1463,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1464,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1465,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1466,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1467,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1468,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.03,4.85
1469,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1470,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1471,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1472,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1473,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1474,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1475,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1476,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1477,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1478,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.85
1479,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1480,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1481,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1482,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1483,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1484,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1485,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1486,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1487,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1488,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1489,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1490,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1491,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1492,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1493,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1494,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1495,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1496,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1497,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1498,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1499,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1500,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1501,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1502,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1503,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1504,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1505,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1506,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1507,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1508,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1509,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1510,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.03,4.88
1511,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.87
1512,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.9
1513,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.9
1514,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1515,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1516,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1517,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1518,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1519,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1520,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1521,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1522,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1523,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1524,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1525,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1526,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1527,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1528,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1529,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.94
1530,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.94
1531,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.94
1532,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.94
1533,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.94
1534,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.94
1535,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.91
1536,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1537,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1538,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1539,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1540,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1541,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1542,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1543,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.91
1544,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.01,4.92
1545,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.89
1546,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1547,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1548,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1549,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1550,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1551,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1552,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1553,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1554,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1555,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1556,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1557,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1558,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1559,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1560,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1561,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1562,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1563,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1564,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1565,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1566,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1567,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1568,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.92
1569,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
1570,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.89
1571,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1572,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1573,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1574,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1575,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1576,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1577,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1578,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1579,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1580,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1581,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1582,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1583,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1584,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1585,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1586,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1587,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1588,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1589,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1590,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1591,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1592,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1593,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1594,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1595,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1596,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1597,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1598,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1599,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1600,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1601,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1602,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1603,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1604,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1605,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1606,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1607,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1608,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1609,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1610,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
1611,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.86
1612,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.86
1613,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.83
1614,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.83
1615,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.8
1616,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.8
1617,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.77
1618,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.77
1619,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.74
1620,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.74
1621,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.71
1622,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.71
1623,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.68
1624,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.68
1625,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.65
1626,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.65
1627,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.62
1628,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.62
1629,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.59
1630,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.59
1631,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.56
1632,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.56
1633,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.53
1634,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.53
1635,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.53
1636,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.53
1637,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.5
1638,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.5
1639,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.47
1640,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.47
1641,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.44
1642,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.44
1643,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.41
1644,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.4
1645,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.4
1646,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.4
1647,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.37
1648,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.37
1649,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.34
1650,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.34
1651,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.31
1652,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.31
1653,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.28
1654,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.28
1655,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.25
1656,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.25
1657,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.22
1658,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.22
1659,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.19
1660,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.19
1661,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.19
