episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1355,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,1.0,2.0
1356,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.01
1357,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,1.0,1.99
1358,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.01
1359,0.5,2,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,1.0,1.96
1360,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,1.0,1.95
1361,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,1.0,1.93
1362,0.5,1,2,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,5,1,-2.0,0,0.99,1.9
1363,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.86
1364,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.99,1.86
1365,0.5,1,2,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,5,1,-2.0,0,0.98,1.83
1366,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.98,1.8
1367,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,5,0.0,1,0.98,1.79
1368,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,0.98,1.79
1369,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1370,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1371,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1372,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1373,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1374,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1375,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1376,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1377,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1378,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1379,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1380,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1381,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1382,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1383,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1384,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1385,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1386,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1387,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1388,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1389,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1390,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1391,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1392,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1393,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1394,0.5,1,0,2,0,1.0,0.0,2.0,0.0,0.8333,0.5,1.1667,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.98,1.82
1395,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.98,1.79
1396,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1397,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1398,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1399,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1400,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1401,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.78
1402,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1403,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1404,0.5,1,2,0,1,1.0,2.0,0.0,1.0,1.0,1.3333,0.6667,1.0,0.05,0.05,0.05,0.05,4,2,4.0,1,0.98,1.82
1405,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.98,1.79
1406,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1407,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1408,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1409,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1410,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1411,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1412,0.5,2,1,0,0,2.0,1.0,0.0,0.0,1.1667,0.8333,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1413,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1414,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1415,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1416,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.79
1417,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.98,1.8
1418,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.98,1.8
1419,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1420,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1421,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,0.98,1.78
1422,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,0.98,1.8
1423,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1424,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1425,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1426,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1427,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1428,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1429,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.79
1430,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1431,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.79
1432,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1433,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1434,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1435,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1436,0.5,1,1,0,0,1.0,1.0,0.0,0.0,0.6667,0.6667,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.98,1.81
1437,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.98,1.81
1438,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.98,1.8
1439,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1440,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1441,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1442,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1443,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1444,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1445,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1446,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1447,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1448,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1449,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.8
1450,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1451,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1452,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1453,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1454,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1455,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1456,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.79
1457,0.5,1,2,1,0,1.0,2.0,1.0,0.0,1.0,1.3333,1.0,0.6667,0.05,0.05,0.05,0.05,4,2,4.0,1,0.98,1.82
1458,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.98,1.79
1459,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.84
1460,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.85
1461,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.87
1462,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,5,0.0,1,0.99,1.89
1463,0.5,1,0,1,2,1.0,0.0,1.0,2.0,1.0,0.6667,1.0,1.3333,0.05,0.05,0.05,0.05,4,3,4.0,1,0.99,1.93
1464,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.99,1.93
1465,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,1.98
1466,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,1.0,1.99
1467,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,2.02
1468,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,1.0,2.0
1469,0.5,1,2,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,5,1,-2.0,0,0.99,1.95
1470,0.5,2,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,1,-2.0,1,0.99,1.92
1471,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.89
1472,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.91
1473,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.99,1.88
1474,0.5,1,2,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,5,1,-2.0,0,0.98,1.85
1475,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.98,1.82
1476,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1477,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1478,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1479,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1480,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1481,0.5,1,2,0,1,1.0,2.0,0.0,1.0,1.0,1.3333,0.6667,1.0,0.05,0.05,0.05,0.05,4,2,4.0,1,0.98,1.83
1482,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,0.98,1.82
1483,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1484,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1485,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,5,1.0,1,0.98,1.8
1486,0.5,1,0,0,2,1.0,0.0,0.0,2.0,0.8333,0.5,0.5,1.1667,0.05,0.05,0.05,0.05,3,4,3.0,1,0.98,1.82
1487,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1488,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1489,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1490,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1491,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1492,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.82
1493,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.82
1494,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1495,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1496,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1497,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1498,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1499,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1500,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1501,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1502,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1503,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1504,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.8
1505,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1506,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1507,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1508,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1509,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1510,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1511,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1512,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1513,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1514,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1515,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.83
1516,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
1517,0.5,1,2,0,0,1.0,2.0,0.0,0.0,0.8333,1.1667,0.5,0.5,0.05,0.05,0.05,0.05,3,3,3.0,1,0.98,1.81
1518,0.5,1,1,0,0,1.0,1.0,0.0,0.0,0.6667,0.6667,0.3333,0.3333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.98,1.83
1519,0.5,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.1667,0.1667,0.1667,0.05,0.05,0.05,0.05,1,4,1.0,1,0.98,1.81
